VARIABLE,TABLA,TABLA INSUMO
 AVG_PCT_VENC119_BK_OTHER_OP_ACC_12M       ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_6__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
 AVG_PCT_VENC119_LSE_OP_ACC_12M            ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_6__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
 AVG_PCT_VENC119_LSE_PQ_OP_ACC_12M         ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_6__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
 AVG_PCT_VENC119_LSE_CS_OP_ACC_12M         ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_6__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
 AVG_PCT_VENC119_LSE_LSG_OP_ACC_12M        ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_6__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
 AVG_PCT_VENC119_LSE_R_OP_ACC_12M          ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_6__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
 AVG_PCT_VENC119_LSE_CF_OP_ACC_12M         ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_6__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
 AVG_PCT_VENC119_LSE_OTHER_OP_ACC_12M      ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_6__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
 AVG_PCT_VENC119_UN_CRE_OP_ACC_12M         ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_6__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
 AVG_PCT_VENC119_UN_CRE_PQ_OP_ACC_12M      ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_6__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
 AVG_PCT_VENC119_UN_CRE_CS_OP_ACC_12M      ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_6__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
 AVG_PCT_VENC119_UN_CRE_LSG_OP_ACC_12M     ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_6__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
 AVG_PCT_VENC119_UN_CRE_R_OP_ACC_12M       ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_6__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
 AVG_PCT_VENC119_UN_CRE_CF_OP_ACC_12M      ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_6__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
 AVG_PCT_VENC119_UN_CRE_OTHER_OP_ACC_12M   ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_6__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
 AVG_PCT_VENC119_OTHER_FIN_OP_ACC_12M      ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_6__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
 AVG_PCT_VENC119_OTHER_FIN_PQ_OP_ACC_12M   ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_6__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
 AVG_PCT_VENC119_OTHER_FIN_CS_OP_ACC_12M   ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_6__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
 AVG_PCT_VENC119_OTHER_FIN_LSG_OP_ACC_12M  ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_6__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
 AVG_PCT_VENC119_OTHER_FIN_R_OP_ACC_12M    ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_6__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
 AVG_PCT_VENC119_OTHER_FIN_CF_OP_ACC_12M   ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_6__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
 AVG_PCT_VENC119_OTHER_FIN_OTHER_OP_ACC_12M,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_6__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
 AVG_PCT_VENC119_GBN_OP_ACC_12M            ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_6__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
 AVG_PCT_VENC119_GBN_PQ_OP_ACC_12M         ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_6__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
 AVG_PCT_VENC119_GBN_CS_OP_ACC_12M         ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_6__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
 AVG_PCT_VENC119_GBN_LSG_OP_ACC_12M        ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_6__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
 AVG_PCT_VENC119_GBN_R_OP_ACC_12M          ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_6__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
 AVG_PCT_VENC119_GBN_CF_OP_ACC_12M         ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_6__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
 AVG_PCT_VENC119_GBN_OTHER_OP_ACC_12M      ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_6__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
 AVG_PCT_VENC119_BRG_OP_ACC_12M            ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_6__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
 AVG_PCT_VENC119_BRG_PQ_OP_ACC_12M         ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_6__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
 AVG_PCT_VENC119_BRG_CS_OP_ACC_12M         ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_6__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
 AVG_PCT_VENC119_BRG_LSG_OP_ACC_12M        ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_6__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
 AVG_PCT_VENC119_BRG_R_OP_ACC_12M          ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_6__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
 AVG_PCT_VENC119_BRG_CF_OP_ACC_12M         ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_6__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
 AVG_PCT_VENC119_BRG_OTHER_OP_ACC_12M      ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_6__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
 AVG_PCT_VENC119_BRG_LSE_OP_ACC_12M        ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_6__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
 AVG_PCT_VENC119_BRG_LSE_PQ_OP_ACC_12M     ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_6__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
 AVG_PCT_VENC119_BRG_LSE_CS_OP_ACC_12M     ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_6__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
 AVG_PCT_VENC119_BRG_LSE_LSG_OP_ACC_12M    ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_6__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
 AVG_PCT_VENC119_BRG_LSE_R_OP_ACC_12M      ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_6__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
 AVG_PCT_VENC119_BRG_LSE_CF_OP_ACC_12M     ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_6__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
 AVG_PCT_VENC119_BRG_LSE_OTHER_OP_ACC_12M  ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_6__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
 MAX_PCT_VENC179_OP_ACC_03M                ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_6__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
 MAX_PCT_VENC179_BK_OP_ACC_03M             ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_6__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
 MAX_PCT_VENC179_BK_PQ_OP_ACC_03M          ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_6__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
 MAX_PCT_VENC179_BK_CS_OP_ACC_03M          ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_6__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
 MAX_PCT_VENC179_BK_LSG_OP_ACC_03M         ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_6__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
 MAX_PCT_VENC179_BK_R_OP_ACC_03M           ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_6__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
 MAX_PCT_VENC179_BK_CF_OP_ACC_03M          ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_6__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
 MAX_PCT_VENC179_BK_OTHER_OP_ACC_03M       ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_6__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
 MAX_PCT_VENC179_LSE_OP_ACC_03M            ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_6__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
 MAX_PCT_VENC179_LSE_PQ_OP_ACC_03M         ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_6__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
 MAX_PCT_VENC179_LSE_CS_OP_ACC_03M         ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_6__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
 MAX_PCT_VENC179_LSE_LSG_OP_ACC_03M        ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_6__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
 MAX_PCT_VENC179_LSE_R_OP_ACC_03M          ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_6__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
 MAX_PCT_VENC179_LSE_CF_OP_ACC_03M         ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_6__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
 MAX_PCT_VENC179_LSE_OTHER_OP_ACC_03M      ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_6__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
 MAX_PCT_VENC179_UN_CRE_OP_ACC_03M         ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_6__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
 MAX_PCT_VENC179_UN_CRE_PQ_OP_ACC_03M      ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_6__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
 MAX_PCT_VENC179_UN_CRE_CS_OP_ACC_03M      ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_6__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
 MAX_PCT_VENC179_UN_CRE_LSG_OP_ACC_03M     ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_6__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
 MAX_PCT_VENC179_UN_CRE_R_OP_ACC_03M       ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_6__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
 MAX_PCT_VENC179_UN_CRE_CF_OP_ACC_03M      ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_6__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
 MAX_PCT_VENC179_UN_CRE_OTHER_OP_ACC_03M   ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_6__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
 MAX_PCT_VENC179_OTHER_FIN_OP_ACC_03M      ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_6__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
 MAX_PCT_VENC179_OTHER_FIN_PQ_OP_ACC_03M   ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_6__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
 MAX_PCT_VENC179_OTHER_FIN_CS_OP_ACC_03M   ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_6__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
 MAX_PCT_VENC179_OTHER_FIN_LSG_OP_ACC_03M  ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_6__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
 MAX_PCT_VENC179_OTHER_FIN_R_OP_ACC_03M    ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_6__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
 MAX_PCT_VENC179_OTHER_FIN_CF_OP_ACC_03M   ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_6__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
 MAX_PCT_VENC179_OTHER_FIN_OTHER_OP_ACC_03M,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_6__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
 MAX_PCT_VENC179_GBN_OP_ACC_03M            ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_6__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
 MAX_PCT_VENC179_GBN_PQ_OP_ACC_03M         ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_6__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
 MAX_PCT_VENC179_GBN_CS_OP_ACC_03M         ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_6__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
 MAX_PCT_VENC179_GBN_LSG_OP_ACC_03M        ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_6__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
 MAX_PCT_VENC179_GBN_R_OP_ACC_03M          ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_6__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
 MAX_PCT_VENC179_GBN_CF_OP_ACC_03M         ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_6__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
 MAX_PCT_VENC179_GBN_OTHER_OP_ACC_03M      ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_6__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
 MAX_PCT_VENC179_BRG_OP_ACC_03M            ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_6__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
 MAX_PCT_VENC179_BRG_PQ_OP_ACC_03M         ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_6__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
 MAX_PCT_VENC179_BRG_CS_OP_ACC_03M         ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_6__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
 MAX_PCT_VENC179_BRG_LSG_OP_ACC_03M        ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_6__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
 MAX_PCT_VENC179_BRG_R_OP_ACC_03M          ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_6__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
 MAX_PCT_VENC179_BRG_CF_OP_ACC_03M         ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_6__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
 MAX_PCT_VENC179_BRG_OTHER_OP_ACC_03M      ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_6__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
 MAX_PCT_VENC179_BRG_LSE_OP_ACC_03M        ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_6__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
 MAX_PCT_VENC179_BRG_LSE_PQ_OP_ACC_03M     ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_6__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
 MAX_PCT_VENC179_BRG_LSE_CS_OP_ACC_03M     ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_6__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
 MAX_PCT_VENC179_BRG_LSE_LSG_OP_ACC_03M    ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_6__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
 MAX_PCT_VENC179_BRG_LSE_R_OP_ACC_03M      ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_6__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
 MAX_PCT_VENC179_BRG_LSE_CF_OP_ACC_03M     ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_6__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
 MAX_PCT_VENC179_BRG_LSE_OTHER_OP_ACC_03M  ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_6__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
 AVG_PCT_VENC179_OP_ACC_03M                ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_6__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
 AVG_PCT_VENC179_BK_OP_ACC_03M             ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_6__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
 AVG_PCT_VENC179_BK_PQ_OP_ACC_03M          ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_6__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
 AVG_PCT_VENC179_BK_CS_OP_ACC_03M          ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_6__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
 AVG_PCT_VENC179_BK_LSG_OP_ACC_03M         ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_6__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
 AVG_PCT_VENC179_BK_R_OP_ACC_03M           ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_6__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
 AVG_PCT_VENC179_BK_CF_OP_ACC_03M          ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_6__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
 AVG_PCT_VENC179_BK_OTHER_OP_ACC_03M       ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_6__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
 AVG_PCT_VENC179_LSE_OP_ACC_03M            ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_6__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
